taxa,shapefile present,n occurences,date downloaded,Family,BONAP ID,Group
solanum_torvum,shape,184,Thu Jan 29 02:40:50 2015,Solanaceae,BP018931,17
solanum_jamesii,shape,193,Thu Jan 29 02:38:12 2015,Solanaceae,BP018901,17
solanum_umbelliferum,shape,201,Thu Jan 29 02:41:10 2015,Solanaceae,BP018936,17
physalis_walteri,shape,204,Thu Jan 29 00:23:52 2015,Solanaceae,BP015378,17
nicotiana_obtusifolia,shape,211,Wed Jan 28 23:38:07 2015,Solanaceae,BP013512,17
solanum_lycopersicum,shape,215,Thu Jan 29 02:38:27 2015,Solanaceae,BP018905,17
lycium_exsertum,shape,218,Wed Jan 28 22:55:22 2015,Solanaceae,BP012073,17
solanum_umbellatum,shape,221,Thu Jan 29 02:41:12 2015,Solanaceae,BP018935,17
physalis_acutifolia,shape,226,Thu Jan 29 00:30:27 2015,Solanaceae,BP015355,17
nicotiana_tabacum,shape,240,Wed Jan 28 23:38:38 2015,Solanaceae,BP013519,17
hyoscyamus_niger,shape,252,Thu Jan 29 05:23:58 2015,Solanaceae,BP010077,17
solanum_xanti,shape,252,Thu Jan 29 02:36:57 2015,Solanaceae,BP018942,17
physalis_pumila,shape,274,Thu Jan 29 00:24:19 2015,Solanaceae,BP015373,17
solanum_physalifolium,shape,290,Thu Jan 29 02:39:11 2015,Solanaceae,BP018915,17
solanum_ptychanthum,shape,320,Thu Jan 29 02:39:41 2015,Solanaceae,BP018919,17
lycium_fremontii,shape,321,Wed Jan 28 22:55:45 2015,Solanaceae,BP012075,17
lycium_berlandieri,shape,323,Wed Jan 28 22:55:03 2015,Solanaceae,BP012067,17
datura_discolor,shape,354,Wed Jan 28 19:44:44 2015,Solanaceae,BP006145,17
physalis_cinerascens,shape,356,Thu Jan 29 00:23:08 2015,Solanaceae,BP015360,17
nicandra_physalodes,shape,363,Wed Jan 28 23:37:25 2015,Solanaceae,BP013503,17
calibrachoa_parviflora,shape,376,Wed Jan 28 18:21:15 2015,Solanaceae,BP002977,17
nicotiana_attenuata,shape,378,Wed Jan 28 23:37:51 2015,Solanaceae,BP013508,17
solanum_lanceolatum,shape,394,Thu Jan 29 02:38:09 2015,Solanaceae,BP018902,17
cestrum_nocturnum,shape,403,Wed Jan 28 18:43:06 2015,Solanaceae,BP004236,17
jaltomata_procumbens,shape,431,Wed Jan 28 21:58:07 2015,Solanaceae,BP010527,17
quincula_lobata,shape,458,Thu Jan 29 01:36:17 2015,Solanaceae,BP016847,17
lycium_pallidum,shape,487,Wed Jan 28 22:57:06 2015,Solanaceae,BP012078,17
physalis_crassifolia,shape,499,Thu Jan 29 00:24:11 2015,Solanaceae,BP015362,17
solanum_erianthum,shape,505,Thu Jan 29 02:37:24 2015,Solanaceae,BP018893,17
nicotiana_glauca,shape,507,Wed Jan 28 23:37:57 2015,Solanaceae,BP013510,17
solanum_nigrescens,shape,523,Thu Jan 29 02:38:39 2015,Solanaceae,BP018911,17
lycium_barbarum,shape,545,Wed Jan 28 22:54:47 2015,Solanaceae,BP012066,17
solanum_triflorum,shape,562,Thu Jan 29 02:40:58 2015,Solanaceae,BP018932,17
physalis_philadelphica,shape,565,Thu Jan 29 00:31:15 2015,Solanaceae,BP015371,17
solanum_douglasii,shape,567,Thu Jan 29 02:37:15 2015,Solanaceae,BP018890,17
datura_wrightii,shape,575,Wed Jan 28 19:47:26 2015,Solanaceae,BP006148,17
physalis_angulata,shape,626,Thu Jan 29 04:28:26 2015,Solanaceae,BP015356,17
physalis_hederifolia,shape,632,Thu Jan 29 00:26:42 2015,Solanaceae,BP015364,17
capsicum_annuum,shape,682,Wed Jan 28 18:08:45 2015,Solanaceae,BP003261,17
lycium_andersonii,shape,703,Thu Jan 29 04:25:25 2015,Solanaceae,BP012065,17
physalis_pubescens,shape,829,Thu Jan 29 00:31:26 2015,Solanaceae,BP015372,17
physalis_virginiana,shape,1125,Wed Jan 28 23:05:50 2015,Solanaceae,BP015366,17
solanum_elaeagnifolium,shape,1151,Thu Jan 29 02:37:30 2015,Solanaceae,BP018892,17
solanum_dulcamara,shape,1203,Thu Jan 29 02:37:16 2015,Solanaceae,BP018891,17
solanum_americanum,shape,1268,Thu Jan 29 02:35:20 2015,Solanaceae,BP018876,17
physalis_heterophylla,shape,1580,Thu Jan 29 00:27:10 2015,Solanaceae,BP015365,17
solanum_rostratum,shape,1597,Thu Jan 29 02:39:42 2015,Solanaceae,BP018922,17
datura_stramonium,shape,1654,Wed Jan 28 19:46:59 2015,Solanaceae,BP006147,17
physalis_longifolia,shape,1778,Thu Jan 29 00:27:13 2015,Solanaceae,BP015367,17
solanum_carolinense,shape,2105,Thu Jan 29 02:36:39 2015,Solanaceae,BP018883,17
sphenoclea_zeylanica,shape,139,Thu Jan 29 02:47:15 2015,Sphenocleaceae,BP019166,17
staphylea_bolanderi,shape,28,Thu Jan 29 02:49:26 2015,Staphyleaceae,BP019326,17
staphylea_trifolia,shape,1571,Thu Jan 29 02:48:44 2015,Staphyleaceae,BP019327,17
croomia_pauciflora,shape,42,Wed Jan 28 19:20:28 2015,Stemonaceae,BP005368,17
styrax_japonicus,shape,2,Thu Jan 29 02:50:40 2015,Styracaceae,BP019535,17
styrax_platanifolius,shape,21,Thu Jan 29 02:51:25 2015,Styracaceae,BP019536,17
halesia_diptera,shape,262,Thu Jan 29 05:46:50 2015,Styracaceae,BP009317,17
halesia_carolina,shape,353,Thu Jan 29 04:22:48 2015,Styracaceae,BP009316,17
styrax_grandifolius,shape,564,Thu Jan 29 02:47:55 2015,Styracaceae,BP019534,17
styrax_americanus,shape,723,Thu Jan 29 02:51:29 2015,Styracaceae,BP019533,17
suriana_maritima,shape,84,Thu Jan 29 02:56:04 2015,Surianaceae,BP019559,17
symplocos_paniculata,shape,6,Thu Jan 29 02:57:35 2015,Symplocaceae,BP019659,17
