Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.1369E-3,71.365538615,0.620654347,0.006256721,0.733624454,0
4.13726E-3,71.779264177,0.62067475,0.00615896,0.737991266,0
4.14572E-3,72.193836647,0.621156087,0.006061199,0.742358079,0
4.14812E-3,72.608648971,0.621292184,0.005963437,0.746724891,0
4.15127E-3,73.023776052,0.621470635,0.005865676,0.751091703,0
4.16736E-3,73.440512079,0.622380205,0.005767915,0.755458515,0
4.1804E-3,73.858552317,0.6231143,0.005670153,0.759825328,0
4.20322E-3,74.278874012,0.624391612,0.005572392,0.76419214,0
4.21551E-3,74.700424762,0.625076138,0.005474631,0.768558952,0
4.225E-3,75.122925034,0.625603271,0.00537687,0.772925764,0
4.2292E-3,75.545845528,0.625836086,0.005279108,0.777292576,0
4.24589E-3,75.970434047,0.626757375,0.005181347,0.781659389,0
4.26705E-3,76.397139044,0.627919844,0.005083586,0.786026201,0
4.28678E-3,76.8258169,0.628996929,0.004985825,0.790393013,0
4.29107E-3,77.254923977,0.629230438,0.004888063,0.794759825,0
4.29491E-3,77.684415345,0.629439254,0.004790302,0.799126638,0
4.31167E-3,78.115582514,0.630347107,0.004692541,0.80349345,0
4.31301E-3,78.546883571,0.630419449,0.00459478,0.807860262,0
4.31658E-3,78.978541743,0.630612263,0.004497018,0.812227074,0
4.32207E-3,79.410748966,0.630908316,0.004399257,0.816593886,0
4.33086E-3,79.843835399,0.631381407,0.004301496,0.820960699,0
4.33336E-3,80.277171203,0.631515369,0.004203734,0.825327511,0
4.37001E-3,80.714172649,0.633473379,0.004105973,0.829694323,0
4.37533E-3,81.151705621,0.633755569,0.004008212,0.834061135,0
4.37823E-3,81.589528353,0.63390922,0.003910451,0.838427948,0
4.38962E-3,82.028490294,0.634512065,0.003812689,0.84279476,0
4.39233E-3,82.467723565,0.634655354,0.003714928,0.847161572,0
4.40361E-3,82.908085027,0.635249948,0.003617167,0.851528384,0
4.4185E-3,83.349935504,0.636031753,0.003519406,0.855895197,0
4.43402E-3,83.793337078,0.636842596,0.003421644,0.860262009,0
4.4451E-3,84.237847233,0.637419903,0.003323883,0.864628821,0
4.45254E-3,84.683100871,0.637806052,0.003226122,0.864628821,0
4.45279E-3,85.128380073,0.637819316,0.003128361,0.868995633,0
4.46923E-3,85.575302651,0.638669878,0.003030599,0.873362445,0
4.47298E-3,86.022600265,0.638863427,0.002932838,0.877729258,0
4.49143E-3,86.471742797,0.639812537,0.002835077,0.88209607,0
4.51656E-3,86.923398763,0.641097565,0.002737315,0.886462882,0
4.58546E-3,87.381945187,0.644573838,0.002639554,0.890829694,0
4.62783E-3,87.844728532,0.646678151,0.002541793,0.895196507,0
4.63057E-3,88.307785331,0.646813109,0.002444032,0.899563319,0
4.63665E-3,88.771450394,0.647112936,0.00234627,0.903930131,0
4.6615E-3,89.237600343,0.648332528,0.002248509,0.908296943,0
4.6877E-3,89.706370492,0.649609434,0.002150748,0.912663755,0
4.72527E-3,90.178897699,0.651424271,0.002052987,0.917030568,0
4.7269E-3,90.651588132,0.65150269,0.001955225,0.92139738,0
4.73856E-3,91.125444045,0.652061607,0.001857464,0.925764192,0
4.74095E-3,91.599539393,0.652176207,0.001759703,0.930131004,0
4.75371E-3,92.074910465,0.652785539,0.001661942,0.930131004,0
4.77726E-3,92.552636264,0.653904653,0.00156418,0.934497817,0
4.79125E-3,93.031760932,0.654566074,0.001466419,0.938864629,0
4.79668E-3,93.511429054,0.654822351,0.001368658,0.943231441,0
4.82478E-3,93.993907006,0.656141345,0.001270896,0.947598253,0
4.83469E-3,94.477375698,0.656604018,0.001173135,0.951965066,0
4.86643E-3,94.964018354,0.658077905,0.001075374,0.956331878,0
